,compound,neg,neu,pos,today price,y_price (next day),today-1price,today-2price,today-3price,today-4price,today-5price
111,0.3182,0.0,0.913,0.087,152.82,153.35,150.88,150.57,149.63,151.52,151.26
112,0.3182,0.0,0.874,0.126,152.82,153.35,150.88,150.57,149.63,151.52,151.26
113,0.4767,0.0,0.919,0.081,152.82,153.35,150.88,150.57,149.63,151.52,151.26
114,0.4767,0.0,0.923,0.077,152.82,153.35,150.88,150.57,149.63,151.52,151.26
115,0.4019,0.0,0.803,0.197,150.71,151.81,150.57,149.63,151.52,151.26,150.72
116,0.5267,0.0,0.82,0.18,150.40,150.57,151.52,151.26,150.72,154.77,154.45
117,0.6705,0.0,0.82,0.18,151.28,151.52,150.72,154.77,154.45,153.72,154.29
118,0.3818,0.0,0.89,0.11,151.27,151.26,154.77,154.45,153.72,154.29,154.79
119,0.3818,0.0,0.88,0.12,151.27,151.26,154.77,154.45,153.72,154.29,154.79
120,-0.0516,0.155,0.7,0.145,150.02,150.72,154.45,153.72,154.29,154.79,157.02
121,0.128,0.066,0.852,0.082,150.02,150.72,154.45,153.72,154.29,154.79,157.02
122,0.0,0.0,1.0,0.0,154.97,154.29,157.02,155.67,156.88,157.08,156.46
123,0.4939,0.0,0.714,0.286,156.73,154.79,155.67,156.88,157.08,156.46,157.61
124,-0.2732,0.123,0.877,0.0,158.90,158.85,158.29,156.77,153.98,154.98,156.11
125,0.1779,0.0,0.925,0.075,158.90,158.85,158.29,156.77,153.98,154.98,156.11
126,0.2023,0.0,0.951,0.049,158.63,158.11,156.77,153.98,154.98,156.11,155.53
127,0.6597,0.0,0.891,0.109,158.63,158.11,156.77,153.98,154.98,156.11,155.53
128,0.6597,0.0,0.891,0.109,158.63,158.11,156.77,153.98,154.98,156.11,155.53
129,0.2023,0.0,0.954,0.046,158.63,158.11,156.77,153.98,154.98,156.11,155.53
130,0.0,0.0,1.0,0.0,154.32,156.77,154.98,156.11,155.53,154.45,154.87
131,0.8591,0.069,0.638,0.293,154.46,153.98,156.11,155.53,154.45,154.87,153.84
132,0.8591,0.065,0.655,0.28,154.46,153.98,156.11,155.53,154.45,154.87,153.84
133,0.0,0.0,1.0,0.0,155.62,154.98,155.53,154.45,154.87,153.84,155.66
134,0.743,0.026,0.872,0.102,154.91,155.53,154.87,153.84,155.66,154.05,155.81
135,0.0,0.0,1.0,0.0,154.87,154.87,155.66,154.05,155.81,158.29,155.69
136,0.6369,0.0,0.755,0.245,159.76,159.4,158.32,158.63,159.05,160.26,160.0
137,0.0,0.0,1.0,0.0,160.89,161.36,160.7,161.88,161.95,163.53,162.08
138,0.3182,0.0,0.905,0.095,161.11,160.7,161.95,163.53,162.08,161.77,162.04
139,0.0,0.0,1.0,0.0,161.11,160.7,161.95,163.53,162.08,161.77,162.04
140,0.4019,0.0,0.891,0.109,161.38,161.37,162.12,162.65,162.07,160.45,161.36
141,0.4019,0.0,0.899,0.101,161.38,161.37,162.12,162.65,162.07,160.45,161.36
142,0.1027,0.102,0.742,0.156,161.38,161.37,162.12,162.65,162.07,160.45,161.36
143,0.2263,0.09,0.753,0.158,162.12,161.83,162.65,162.07,160.45,161.36,159.58
144,0.296,0.0,0.872,0.128,162.12,161.83,162.65,162.07,160.45,161.36,159.58
145,0.0516,0.125,0.741,0.134,159.97,161.36,159.86,159.78,160.28,158.02,157.04
146,0.0,0.0,1.0,0.0,161.78,159.58,159.78,160.28,158.02,157.04,155.33
147,0.0,0.0,1.0,0.0,161.78,159.58,159.78,160.28,158.02,157.04,155.33
148,-0.2263,0.101,0.826,0.073,161.78,159.58,159.78,160.28,158.02,157.04,155.33
149,0.3818,0.0,0.906,0.094,157.75,158.02,155.33,154.46,152.6,152.37,151.68
150,0.3818,0.0,0.912,0.088,157.75,158.02,155.33,154.46,152.6,152.37,151.68
151,0.0,0.0,1.0,0.0,152.19,152.35,148.46,145.7,143.5,146.59,155.35
